"drug_concept_id","drug_name"
40069108,"petrolatum / salicylic acid Topical Ointment"
19005101,"trifluperidol"
40001285,"lidocaine / neomycin / polymyxin B Topical Cream"
40042215,"fluorometholone / tetrahydrozoline Ophthalmic Solution"
44506559,"camphor / methyl salicylate Topical Oil"
40008994,"ammonium chloride / diphenhydramine Oral"
19010499,"xylose"
40093387,"chlorophyllin / thymol Oral"
45775668,"acetaminophen / dextromethorphan / guaifenesin / phenylephrine Oral"
19059705,"flumethiazide"
40065130,"lysine / zinc oxide Oral"
40017327,"caffeine / ethenzamide Oral"
40040113,"erythromycin / tretinoin Topical Solution"
1366686,"hyaluronidase / trastuzumab Inj"
40167127,"lactate / urea Topical Lotion"
43014213,"starch glycolate type a potato"
701957,"tisotumab"
40138691,"diphenhydramine / menthol Oral"
37498350,"buprenorphine / naloxone Sublingual Film"
40012866,"ascorbic acid / rutin Oral"
40012880,"ascorbic acid / zinc acetate Oral Lozenge"
40056240,"ichthammol / zinc oxide Topical Ointment"
19030692,"aluminum sulfate"
1139216,"bromodiphenhydramine"
40154945,"levocarnitine / ubidecarenone Oral"
40012229,"ascorbic acid / calcium ascorbate Oral"
19018550,"flucloronide"
19072089,"micronomicin"
40072992,"phenylephrine / promethazine Oral"
40035751,"docusate / ferrous fumarate Oral"
40061981,"magnesium oxide / sodium bicarbonate Oral"
19084212,"secretin human"
46275802,"acetaminophen / chlorpheniramine / pseudoephedrine Powder for Oral"
40018148,"betamethasone / loratadine Oral"
40030382,"dapsone / ferrous oxalate Oral"
40041462,"fluocortolone / lidocaine Rectal Suppository"
19096489,"flosequinan"
42705610,"phenylephrine / pyrilamine Oral"
40046450,"glycerin / petrolatum Topical Lotion"
42898672,"Bacillus cereus"
43014228,"pyrrolidone carboxylate"
40013511,"benzocaine / triclosan Topical Spray"
40022943,"chloramphenicol / prednisolone Topical Ointment"
40035746,"docusate / ferrous fumarate ER Oral"
43532435,"glucuronate"
40145818,"chlorpheniramine / guaifenesin / pseudoephedrine Oral"
40096806,"benzthiazide / triamterene Oral"
40060227,"cyclothiazide / triamterene Oral"
42899454,"Lactobacillus helveticus"
19095769,"prussian blue insoluble"
44818083,"diphenhydramine / hydrocortisone Medicated Shampoo"
44817971,"chlorpheniramine / dextromethorphan / phenylephrine Effervescent Oral"
40003535,"acetaminophen / caffeine / magnesium salicylate Oral"
1718365,"Citrus sinensis leaf extract"
42903696,"immunoglobulin M"
19059149,"talbutal"
40036054,"docusate / sorbitol Enema"
19030120,"smallpox vaccine live"
19052619,"alum"
19042819,"acai extract"
42706813,"aluminum sulfate / calcium acetate Topical Solution"
19053866,"fendiline"
43014074,"gentisate"
19082731,"nonivamide"
40077218,"potassium tartrate / sodium bicarbonate Rectal Suppository"
40003247,"amylmetacresol / dichlorobenzyl alcohol / lidocaine Oral Lozenge"
40076049,"pilocarpine / timolol Ophthalmic Solution"
37496518,"lefamulin"
45776730,"dihydrostreptomycin"
43012162,"thonzylamine"
42898477,"Cymbopogon schoenanthus oil"
44816326,"phenolate"
40175934,"tea leaf extract"
19095786,"ferric subsulfate solution"
43012944,"pyrophosphate"
914085,"yellow phenolphthalein"
40007371,"amiloride / bumetanide Oral"
37003477,"setmelanotide"
40037902,"estriol / Lactobacillus acidophilus Oral"
19082886,"cyclothiazide"
40131612,"ferrous sulfate / folic acid ER Oral"
40231197,"lanolin / zinc oxide Topical Ointment"
42706016,"pyridoxine / thiamine / vitamin B12 Oral"
42900310,"cinnamon oil"
40014799,"bupivacaine / lidocaine Inj"
42900225,"Taraxacum officinale leaf extract"
43532027,"methacrylate"
40046883,"glycopyrronium / neostigmine Inj"
35200464,"doravirine / lamivudine / tenofovir disoproxil Oral"
40097247,"bifonazole / urea Topical Ointment"
40030487,"chlorquinaldol / diflucortolone Topical Cream"
19036942,"pramiverine"
19033243,"carbromal"
40170862,"peanut allergenic extract"
40057730,"isopropyl myristate / mineral oil Topical Gel"
40001289,"lidocaine / norepinephrine Inj"
40011856,"bendroflumethiazide / propranolol Oral"
1145900,"dapagliflozin / metformin / saxagliptin ER Oral"
40042019,"estradiol / estriol / levonorgestrel Oral"
40003549,"acetaminophen / caffeine / isometheptene Oral"
40071905,"neomycin / prednisolone Topical Ointment"
40130693,"desloratadine / pseudoephedrine ER Oral"
19009961,"metocurine"
36026931,"estetrol"
40093836,"chloroxylenol / menthol Topical Gel"
40145405,"atropine / phenobarbital Oral"
1146672,"cedazuridine / decitabine Oral"
40063385,"miconazole / zinc oxide Topical Ointment"
1592815,"grapiprant"
40011276,"atropine / hyoscyamine / scopolamine Oral"
40004070,"acetaminophen / dihydrocodeine Oral"
793334,"ertugliflozin / sitagliptin Oral"
40222715,"ibuprofen / phenylephrine Oral"
1593151,"hyaluronidase / rituximab Inj"
40036170,"dextromethorphan / guaifenesin Oral"
19050768,"clemizolpenicillin"
40044816,"HCTZ / labetalol Oral"
40006790,"albuterol / ambroxol Oral"
40028890,"cyproterone / ethinyl estradiol Oral"
40011028,"belladonna alkaloids / ergotamine / phenobarbital Oral"
40136381,"chlorpheniramine / hydrocodone / pseudoephedrine Oral"
1146177,"daratumumab / hyaluronidase Inj"
44507544,"doxylamine / phenylephrine Oral"
40041052,"flumethasone / salicylic acid Topical Solution"
42898838,"croton oil"
40027455,"dexamethasone / theophylline ER Oral"
1537395,"Aloe emodin"
40071910,"neomycin / triamcinolone Topical Ointment"
35200804,"creatine ethyl ester"
40056433,"difebarbamate / febarbamate / phenobarbital Oral"
40012889,"ascorbic acid / zinc sulfate Oral"
40037300,"felypressin / prilocaine Inj"
40044842,"HCTZ / reserpine Oral"
44817918,"acetaminophen / chlorpheniramine / dextromethorphan / phenylephrine Effervescent Oral"
1146098,"poloxamine 1304"
40013464,"benzocaine / cetylpyridinium Oral Lozenge"
40000690,"loperamide / neomycin Oral"
1537102,"casirivimab / imdevimab Inj"
40044542,"glucosamine / potassium Oral"
37497655,"afamelanotide"
40066944,"nortriptyline / perphenazine Oral"
40004082,"acetaminophen / pamabrom Oral"
40133898,"glycerin / naphazoline Ophthalmic Solution"
1123534,"phenindamine"
42903845,"ethylene"
40032155,"diphenhydramine / resorcinol Topical Ointment"
45775741,"acetaminophen / dextromethorphan / doxylamine / phenylephrine Oral"
42799067,"acetaminophen / diphenhydramine / pseudoephedrine Oral"
37003209,"Pseudotsuga menziesii resin"
40022933,"chloramphenicol / hydrocortisone Topical Ointment"
37496634,"edotreotride"
40003424,"acebutolol / HCTZ Oral"
40069478,"phenazopyridine / sulfamethoxazole Oral"
43012953,"rubella virus"
19079480,"inosinic acid"
40026499,"clonixin / propinox Oral"
746380,"acetaminophen / dextromethorphan / guaifenesin Oral"
42900522,"glyceryl stearate"
40131499,"tryptophan / vitamin B6 Oral"
43012860,"Panax notoginseng root extract"
35606157,"Vitis vinifera leaf oil"
37497922,"Citrus bergamia leaf oil"
19035924,"rifamycin SV"
35201416,"alum"
40002672,"acetaminophen / domperidone Oral"
40171372,"dextran 70 / glycerin / hypromellose Ophthalmic Solution"
40104962,"amylase / cellulase / lipase / protease Oral"
40131972,"melatonin / vitamin B6 Oral"
40140212,"ferrous fumarate / polysaccharide iron complex Oral"
19133329,"piketoprofen"
43526097,"arsenate"
42903673,"Ericerus pela polycosanol"
42900471,"indole"
746801,"capsaicin / lidocaine Medicated Patch"
40012893,"ascorbic acid / ferrous chloride Oral"
40012561,"ascorbic acid / magnesium oxide Oral"
42899031,"Echinacea angustifolia leaf extract"
19057715,"gallopamil"
793922,"menthol / methyl salicylate / synthetic camphor Topical Spray"
19061403,"polyvalent Crotalidae antivenin"
40077888,"piroxicam / prednisone Rectal Suppository"
40037845,"epinephrine / etidocaine Inj"
43014211,"starch glycolate"
40003537,"acetaminophen / caffeine / phenylephrine Oral"
45892934,"Juniperus oxycedrus leaf oil"
40224195,"amprolium"
964208,"acetaminophen / benzhydrocodone Oral"
19082894,"dexetimide"
1559829,"Ocimum tenuiflorum leaf oil"
37002890,"dodatate"
40020347,"bumetanide / potassium ER Oral"
40039071,"ethanol / salicylic acid Topical Lotion"
40228269,"drospirenone / ethinyl estradiol / levomefolate Oral"
37499092,"bempedoic acid / ezetimibe Oral"
19071159,"tasonermin"
1146566,"hyaluronidase / pertuzumab / trastuzumab Inj"
19084912,"aluminum aspirin"
40090429,"urea / vitamin E Topical Ointment"
40077377,"propylene glycol / sodium chloride Topical Gel"
40046307,"halometasone / triclosan Topical Cream"
1356274,"Agathosma betulina leaf oil"
40243714,"dexbrompheniramine / dextromethorphan / pseudoephedrine Oral"
40021421,"chlorpheniramine / hydrocodone / phenylephrine Oral"
40220459,"oxymetazoline / tetracaine Metered Dose Nasal Spray"
43525630,"calamine / menthol / zinc oxide Topical Ointment"
40243622,"simvastatin / sitagliptin Oral"
40075655,"phosphorus / potassium Oral"
42705061,"piperonyl butoxide / pyrethrum extract Medicated Shampoo"
747180,"zuranolone"
19132990,"phosphocysteamine"
43014110,"morpholine"
40133765,"monofluorophosphate / sodium fluoride Toothpaste"
40004120,"acetaminophen / thiocolchicoside Oral"
43532237,"amiloxate"
43532294,"dibutyldithiocarbamate"
19136024,"rolitetracycline"
40131388,"chondroitin sulfates / hyaluronate Inj"
37002667,"oliceridine"
43013934,"azeloyl diglycinate"
1537049,"piflufolastat"
40040110,"erythromycin / isotretinoin Topical Gel"
42799278,"benzoyl peroxide / sulfur Medicated Shampoo"
40059702,"glycol salicylate / menthol Topical Ointment"
40170022,"miconazole / polymyxin B / prednisolone Otic Suspension"
40235511,"bacitracin / dimethicone / zinc oxide Topical Spray"
19009306,"cyclamate"
40234580,"isopropyl alcohol / povidone-iodine Topical Solution"
42898964,"Eucalyptus globulus leaf extract"
19096546,"flunixin"
42900378,"caraway oil"
40034595,"diloxanide / metronidazole Oral"
43532131,"PEG-PPG-30-160 copolymer"
793082,"Angelica sinensis root oil"
43525968,"ascorbic acid / iron carbonyl Delayed Release Oral"
44817947,"aspirin / diphenhydramine Effervescent Oral"
42899707,"Naja naja venom"
40064797,"meclizine / niacin Oral"
40039015,"ethambutol / isoniazid / rifampin Oral"
1145513,"Neisseria meningitidis serogroup A capsular polysaccharide tetanus toxoid protein conjugate vaccine"
40036344,"dimethicone / mineral oil Topical Cream"
45892316,"capsaicin / menthol Medicated Pad"
45892392,"cholecalciferol / sodium fluoride Oral"
40180925,"sulfamethazine / trimethoprim Topical Solution"
1560143,"semax"
40031850,"diphenhydramine / magnesium salicylate Oral"
40242050,"magnesium carbonate / sodium bicarbonate Oral"
42899681,"Nerium oleander leaf extract"
40083039,"salicylic acid / zinc oxide Topical Powder"
43526408,"dimethicone / zinc oxide Topical Lotion"
779271,"vipivotide tetraxetan"
40064625,"mineral oil / phenolphthalein Oral"
40012603,"aspirin / pentazocine Oral"
36026813,"dasiglucagon"
40153147,"metformin / repaglinide Oral"
40131492,"docusate / ferrous fumarate / folic acid Oral"
40009595,"amphotericin B / triamcinolone Topical Ointment"
43014227,"sarcosinate"
702318,"vosoritide"
42629275,"cholecalciferol / tricalcium phosphate Chewable Tablet"
793018,"pumice"
40062928,"mestranol / norethynodrel Oral"
40036258,"dibucaine / policresulen Rectal Suppository"
42898264,"Althaea officinalis leaf extract"
40022926,"chloramphenicol / collagenase Topical Ointment"
40133164,"acetaminophen / salicylic acid Oral"
19055378,"potassium hydroxyquinoline sulfate"
46233752,"panthenol / salicylic acid Medicated Shampoo"
1758656,"gozetotide"
746855,"collagen type V"
1366675,"latanoprost / netarsudil Ophthalmic Solution"
1592316,"dapagliflozin / saxagliptin Oral"
40242626,"quercetin / resveratrol Oral"
40232328,"aliskiren / amlodipine / HCTZ Oral"
740047,"fosdenopterin"
19081385,"ipodate"
40010558,"atenolol / bendroflumethiazide Oral"
45776103,"Arctium lappa fruit oil"
40013472,"benzocaine / chlorhexidine Oral Lozenge"
40023515,"clorazepate / sulpiride Oral"
40151038,"cobamamide / vitamin B12 Sublingual Tablet"
45775910,"chlorhexidine / hydrocortisone Medicated Shampoo"
45892874,"magnesium oxide / pyridoxine Oral"
40039354,"ergonovine / oxytocin Inj"
19056779,"tormentil"
40039247,"framycetin / hydrocortisone Topical Spray"
43525455,"acetaminophen / caffeine / chlorpheniramine Oral"
701880,"olanzapine / samidorphan Oral"
1301448,"allogeneic cultured keratinocytes and dermal fibroblasts in murine collagen"
45774843,"dexbrompheniramine / phenylephrine Oral"
40143909,"dyclonine / menthol Oral Lozenge"
44506757,"Ficus carica leaf extract"
40002844,"acetaminophen / scopolamine Rectal Suppository"
40142584,"acetaminophen / chlorpheniramine / codeine Oral"
40003531,"acetaminophen / caffeine / guaifenesin / phenylephrine Oral"
43532434,"lactobionate"
40013484,"benzocaine / ephedrine Rectal Suppository"
19053177,"p-aminohippurate"
43012745,"lemon extract"
741656,"omidenepag"
42898666,"Brazil nut oil"
40007733,"amitriptyline / diazepam / perphenazine Oral"
1301437,"allogeneic processed thymus tissue"
1593386,"Vitis vinifera root oil"
741607,"eflapegrastim"
1758542,"neurotensin"
1536800,"Schisandra chinensis fruit oil"
43533097,"fluorosilicate"
40093715,"buthiazide / spironolactone Oral"
42543896,"camphor / capsaicin / menthol / methyl salicylate Topical Oil"
529042,"Streptococcus pneumoniae serotype 23F capsular antigen diphtheria CRM197 protein conjugate vaccine"
40122859,"alginic acid / cimetidine Oral"
42899559,"pistachio oil"
43012177,"hyssop oil"
42904214,"levulinate"
40136953,"lysine / proline Oral"
43525819,"Angelica acutiloba root oil"
43013939,"bakuchiol"
40133592,"alginic acid / aluminum hydroxide / magnesium carbonate Oral"
40078767,"prednisolone / salicylic acid Topical Solution"
45776668,"ketorolac / phenylephrine Ophthalmic Irrigation Solution"
19080847,"alphaprodine"
1201042,"respiratory syncytial virus pre-fusion F protein"
40110663,"dextran / sodium chloride Inj"
1301477,"fecal microbiota"
1301841,"antihemophilic factor (recombinant)"
40234351,"polysulfated glycosaminoglycan"
43532529,"sebacate"
1301479,"etranacogene dezaparvovec"
36026935,"drospirenone / estetrol Oral"
1201206,"omidubicel"
40022481,"carisoprodol / diclofenac Oral"
40025106,"chlormadinone / ethinyl estradiol Oral"
779819,"oteseconazole"
40044856,"HCTZ / triamterene / verapamil Oral"
40150023,"dihydrocodeine / guaifenesin Oral"
40131039,"alanine / glutamate / glycine Oral"
1201029,"fecal microbiota spores"
19059552,"chloroacetate"
42898472,"Crotalus horridus horridus venom"
741726,"gadopiclenol"
35603384,"vaccinia virus"
1361538,"cilastatin / imipenem / relebactam Inj"
40147867,"dyphylline / ephedrine / guaifenesin / phenobarbital Oral"
42899352,"mandarin oil"
40012591,"aspirin / methocarbamol Oral"
43012938,"purslane oil"
40165678,"palm oil"
702393,"pafolacianine"
40181844,"dimethicone / menthol Topical Lotion"
40006345,"activated charcoal / simethicone Oral"
37003277,"cannabigerol"
40036510,"dextromethorphan / triprolidine Oral"
963850,"lotilaner"
1301517,"bexagliflozin"
1525611,"bupropion / dextromethorphan ER Oral"
35200983,"spinach extract"
43560133,"cholecalciferol / inulin Chewable Tablet"
40010079,"antipyrine / lidocaine Topical Spray"
42904061,"Glycyrrhiza uralensis extract"
43532185,"serum albumin"
45776223,"Coix lacryma-jobi var. ma-yuen seed oil"
747260,"ADAMTS13"
46275419,"atropine / pralidoxime Auto-Injector"
40090887,"talc / zinc oxide Topical Powder"
1201401,"durlobactam"
42900415,"milk fat"
19011064,"tiludronic acid"
40017191,"benzyl alcohol / sodium chloride Inj"
19033664,"fominoben"
40142582,"acetaminophen / caffeine / phenyltoloxamine / salicylamide Oral"
40022000,"cetylpyridinium / menthol Oral Lozenge"
40042674,"fluphenazine / nortriptyline Oral"
19056154,"dopexamine"
40012558,"ascorbic acid / iron carbonyl Oral"
40019697,"calcium carbonate / glycine Oral"
40145785,"casanthranol / docusate Oral"
40003248,"amylmetacresol / dichlorobenzyl alcohol / menthol Oral Lozenge"
42899520,"iridium"
19044890,"anistreplase"
40128140,"acetaminophen / dextromethorphan / diphenhydramine Oral"
19135792,"prajmaline"
40050480,"hydrogen peroxide / sodium bicarbonate Oral Gel"
40011036,"belladonna alkaloids / phenobarbital Oral"
40036616,"diclofenac / pridinol Oral"
19013765,"respiratory syncytial virus immune globulin intravenous"
948787,"polythiazide"
745964,"magnesium sulfate / polyethylene glycol 3350 / potassium chloride / sodium chloride / sodium sulfate Powder for Oral"
19068964,"hexobarbital"
19004718,"demecarium"
40012871,"ascorbic acid / thiamine Oral"
40020438,"chlorothiazide / reserpine Oral"
19072023,"mefenorex"
702099,"tick-borne encephalitis purified antigen"
40127427,"carbinoxamine / pseudoephedrine ER Suspension"
43014131,"laureth sulfosuccinate"
1389112,"Echinacea preparation"
1315656,"Astragalus preparation"
40030490,"chlorquinaldol / hydrocortisone Topical Ointment"
44818465,"Aesculus hippocastanum seed oil"
40013216,"benzocaine / calamine Topical Spray"
19056187,"mefenidramium"
1145830,"benzalkonium / benzocaine / menthol / zinc chloride Oral Cream"
19122158,"iothalamate"
741861,"proteoglycan 4"
40012260,"aspirin / caffeine / quinine Oral"
42899387,"Morinda citrifolia fruit juice"
19024775,"oxamniquine"
19050090,"ethisterone"
40010726,"bee pollen / royal jelly Chewable Tablet"
40031623,"domperidone / ranitidine Oral"
40027796,"cyclizine / morphine Inj"
793403,"benzoyl peroxide / salicylic acid Medicated Shampoo"
40227498,"coal tar / salicylic acid / sulfur Topical Ointment"
42898721,"Carbopol 981"
40102834,"tetrahydrozoline / zinc sulfate Ophthalmic Solution"
40145237,"acetaminophen / doxylamine Oral"
740064,"rosmarinate"
42899953,"Prunus armeniaca seed extract"
40028928,"cysteine / methionine Oral"
1146093,"benzylamine"
40029390,"dextromethorphan / guaifenesin / phenylpropanolamine Oral"
40025186,"chlorophyll / papain / urea Topical Spray"
19003959,"methadyl acetate"
40152991,"chlorpheniramine / dextromethorphan / pseudoephedrine Oral"
40012236,"ascorbic acid / chondroitin sulfates / glucosamine Oral"
40092309,"alginic acid / magnesium carbonate Oral"
19078938,"vinburnine"
40007232,"allantoin / coal tar Topical Solution"
40003525,"acetaminophen / caffeine / chlorpheniramine / phenylephrine Oral"
40230847,"ethanol / menthol Topical Solution"
45892329,"acetaminophen / brompheniramine Oral"
43011671,"aluminum magnesium silicate / calcium carbonate / sodium bicarbonate Oral"
40016170,"bromelains / papain / trypsin Delayed Release Oral"
40002741,"acetaminophen / metoclopramide Oral"
40060280,"danthron / poloxamer 188 Oral"
40142178,"papain / urea Topical Foam"
40139657,"polyethylene glycol 400 / tetrahydrozoline Ophthalmic Solution"
19132884,"phenazocine"
1598493,"estrogenic substances"
19071933,"lonazolac"
702237,"pyrrolidine"
40231242,"menthol / pectin Oral"
19018070,"ancestim"
44818507,"sanguinarine"
40133379,"chlormadinone / mestranol Oral"
40024320,"camphor / Eucalyptus oil / methyl salicylate Topical Ointment"
19055073,"iron bile salts"
40012306,"aspirin / chlorpheniramine Oral"
40179169,"castor oil / Peruvian balsam Topical Ointment"
40026523,"clopamide / reserpine Oral"
19018406,"adipic acid"
19001131,"sodium ironedetate"
37003212,"calcium monofluorophosphate"
40036194,"dextromethorphan / phenylpropanolamine Oral"
42900470,"indeloxazine"
40131279,"calcium carbonate / folic acid / vitamin B complex ER Oral"
40002643,"acetaminophen / diphenhydramine Oral"
42705222,"caffeine / dihydroergocryptine Oral"
40147914,"ephedrine / guaifenesin Oral"
42900466,"methylene chloride"
19113060,"hexobendine"
1511349,"Senna pod"
19009022,"meclocycline"
40147651,"dexbrompheniramine / pseudoephedrine Oral"
19039770,"buthiazide"
40039593,"fructose / glucose / phosphoric acid Oral"
40054952,"deserpidine / methyclothiazide Oral"
1146246,"acid orange 20"
19122262,"chlorproethazine"
19113032,"iprazochrome"
40060276,"danthron / docusate Oral"
42709314,"pyrethrum extract"
40131545,"benzoate / phenylacetate Oral"
40032489,"dicyclomine / phenobarbital Oral"
40019011,"benzocaine / salicylamide Topical Gel"
40039775,"ethinyl estradiol / lynestrenol Oral"
19090204,"lente insulin"
40016505,"bromhexine / cephalexin Oral"
40241654,"ascorbate manganese"
40024099,"chlorhexidine / silver sulfadiazine Topical Cream"
19066568,"amilomer"
40012869,"ascorbic acid / sodium fluoride ER Oral"
746760,"amosulalol"
40090604,"thiamine / vitamin B6 Oral"
19006951,"yellow jacket venom protein"
19028288,"ceforanide"
929983,"monobenzone"
42904224,"Uncaria tomentosa leaf extract"
19060156,"etofibrate"
40050442,"hydroflumethiazide / spironolactone Oral"
19101426,"hemicellulase"
40052989,"hydrocortisone / zinc sulfate Topical Ointment"
42900932,"camphor / Eucalyptus oil / menthol / methyl salicylate Topical Oil"
42900318,"deslorelin"
40131281,"calcium carbonate / risedronate Oral"
40061288,"magnesium hydroxide / mineral oil Oral"
19018431,"alminoprofen"
19056737,"benzoxonium"
40002673,"acetaminophen / doxylamine / pseudoephedrine Oral"
40133153,"acetaminophen / brompheniramine / pseudoephedrine Oral"
40081017,"sulfalene / trimethoprim Oral"
40222939,"mineral oil / pramoxine / zinc oxide Rectal Ointment"
19013828,"Hyoscyamus extract"
19135825,"chloral betaine"
19024761,"butethamate citrate"
19013759,"chloride hexahydrate"
40142614,"acetaminophen / phenyltoloxamine Delayed Release Oral"
19091624,"procyanidolic oligomer"
747079,"proquazone"
42899524,"ferrosoferric oxide"
40105948,"benzocaine / phenol Mucous Membrane Topical Solution"
1586369,"ultralente insulin"
43014046,"caseinate"
43013731,"monensin"
40094093,"buzepide metiodide / haloperidol Oral"
43012283,"salicyl alcohol"
40223343,"benzocaine / butamben / tetracaine Mucosal Spray"
19091628,"botulism antitoxin E"
40026522,"clopamide / pindolol Oral"
19129643,"oxyfedrine"
43525870,"guanine"
19008870,"mandelic acid"
43012575,"carrot juice"
19090187,"insulin"
19071904,"lithium succinate"
19023817,"adiphenine"
19092958,"picolinic acid"
40033702,"dyphylline / guaifenesin Oral"
19092108,"levomethadyl"
40008355,"ambroxol / doxycycline Oral"
40154395,"ammonium chloride / diphenhydramine / sodium citrate Oral"
40042213,"fluorometholone / sulfacetamide Ophthalmic Suspension"
40012616,"aspirin / propoxyphene Oral"
19050484,"etidocaine"
19132892,"phenylhydrazine"
19011127,"prednylidene"
19003691,"oxaceprol"
19034280,"bamipine"
42903541,"N"
40009670,"ampicillin / dicloxacillin Oral"
40004118,"acetaminophen / salicylamide Oral"
19135791,"practolol"
40132397,"chlorpheniramine / phenylephrine / pyrilamine ER Suspension"
1703026,"merbromin"
40031160,"chlorzoxazone / ibuprofen Oral"
40241284,"dyclonine / glycerin Mucosal Spray"
40012621,"aspirin / quinine Oral"
19081667,"alseroxylon"
19095709,"fenipentol"
40132356,"benzocaine / tetracaine Oral Spray"
19059622,"ethyl cysteine"
43533066,"diethylene glycol"
19111234,"fluprednisolone"
19027075,"pau d'arco preparation"
40133568,"carbinoxamine / dextromethorphan / pseudoephedrine ER Suspension"
19126896,"muramidase"
40140587,"chymotrypsin / trypsin Delayed Release Oral"
19123699,"flufenamate"
19018285,"5-methoxypsoralen"
40125462,"chlorpheniramine / ibuprofen / pseudoephedrine Oral"
40132016,"nalidixate / phenazopyridine Oral"
19053746,"ardeparin"
19056300,"compound benzoin tincture (USP)"
42904231,"danofloxacin"
37498626,"nerol"
42900486,"mercuric sulfate"
19020079,"formestane"
42904131,"apricot extract"
37496495,"menthol / menthyl salicylate Topical Cream"
40010075,"antipyrine / caffeine Oral"
40229621,"calcium carbonate / wheat dextrin Chewable Tablet"
742012,"acetaminophen / guaifenesin Powder for Oral"
40013515,"benzocaine / tyrothricin Oral"
19123346,"khellin"
46276138,"oxaloacetate"
19093165,"pimethixene"
43532246,"acemannan"
19022494,"nylidrin"
40166557,"aliskiren / valsartan Oral"
19100368,"rapacuronium"
40012259,"aspirin / caffeine / propoxyphene Oral"
40066152,"methylene blue / naphazoline Ophthalmic Solution"
19035598,"benzarone"
43525843,"geranium extract"
793127,"magnesium sulfite"
1315342,"flaxseed extract"
19102230,"ergot alkaloids"
43012959,"sorbitan"
42904062,"Adonis vernalis extract"
19113022,"gluceptate"
37497357,"sulfated castor oil"
42899623,"Peumus boldus leaf extract"
1326378,"Rauwolfia preparation"
43560379,"fipronil"
43014039,"diclazuril"
19098514,"quinupramine"
42899449,"interleukin-3"
40027462,"dexamethasone / tramazoline Nasal Spray"
40044836,"HCTZ / pindolol Oral"
746068,"2'-deoxyadenosine"
42899556,"Perilla frutescens leaf oil"
40004025,"acetaminophen / butalbital / codeine Oral"
40046788,"hydrocortisone / natamycin / neomycin Topical Ointment"
19071861,"letosteine"
19008366,"creosote"
42904141,"manuka oil"
45776146,"morrhuate"
40160381,"ascorbic acid / vitamin A Oral"
43013518,"borneol"
19056219,"glicofosfopeptical"
998394,"heavy mineral oil"
19092165,"bismuth camphocarbonate"
19006880,"uracil mustard"
44818029,"benzalkonium / lidocaine Medicated Liquid Soap"
43533116,"calamus oil"
914310,"1-octacosanol"
45774999,"guanosine"
19099102,"Korean ginseng root"
43532406,"hepatitis B virus"
19094153,"strychnine"
40003567,"acetaminophen / carisoprodol Oral"
19124329,"levopropoxyphene"
35603306,"rhenium"
19055712,"cobalt gluconate"
1361401,"brucine"
1150362,"cinnamedrine"
42899378,"Mentha arvensis leaf oil"
40012892,"ascorbic acid / calcium phosphate Oral"
40125348,"calcium carbonate / psyllium Oral"
43532381,"Hekla lava"
19018434,"alpha-ketoglutaric acid"
40139462,"sulfacetamide / sulfur Topical Foam"
42903904,"silver chloride"
43532484,"phenylmercury"
19127550,"nialamide"
40002770,"acetaminophen / phenylpropanolamine Oral"
40131453,"deoxycholate / pepsin A Oral"
19018602,"calcium glucarate"
40055721,"ferrous succinate / succinic acid Oral"
1592227,"gentamicin / hydrocortisone Otic Suspension"
19010924,"moroxydine"
40055881,"hypromellose / naphazoline Ophthalmic Solution"
1387219,"deserpidine"
43013090,"isoprene"
19096031,"propentofylline"
1759171,"penconazole"
40078860,"sodium chloride / urea Topical Cream"
19018483,"samarium Sm 153 lexidronam"
1146591,"carbon tetrachloride"
43014152,"oleanolate"
40162860,"benzocaine / isopropyl alcohol Topical Solution"
43532063,"nitrocellulose"
19070929,"gamma linoleic acid"
43012202,"fluorodeoxyglucose F18"
40012264,"aspirin / caffeine / dihydrocodeine Oral"
40007372,"amiloride / cyclopenthiazide Oral"
19051285,"prenylamine"
19018488,"butalamine"
19016725,"silver acetate"
40170322,"amitraz"
42904067,"Convallaria majalis extract"
42899445,"lovage oil"
19059658,"chromocarb diethylamine"
40065718,"methscopolamine / pseudoephedrine Oral"
19113004,"glyoxal"
1378790,"Hoodia gordonii extract"
40098743,"resorcinol / sulfur / triclosan Topical Cream"
19011098,"dimethoxanate"
19003070,"mersalyl"
19001701,"thyrotropin-releasing hormone"
45775370,"2-mercaptoethanesulfonic acid"
42900111,"Staphylococcus aureus"
42900259,"cyclomethicone"
42899448,"interleukin-12"
44506523,"camphor / capsaicin / methyl salicylate Topical Solution"
40183091,"ergocalciferol / vitamin A Oral"
45892826,"potassium oxide"
19101422,"haloprogin"
1592750,"lexidronam"
40020004,"calcium carbonate / magnesium hydroxide / simethicone Chewable Tablet"
19059518,"Latrodectus mactans antivenin"
19024544,"ancrod"
40064151,"methenamine / sodium phosphate"
40012864,"ascorbic acid / riboflavin Oral"
42898278,"Angelica root oil"
19030376,"pentagastrin"
42904192,"palmate"
19093362,"piperocaine"
42898743,"Carica papaya leaf extract"
42903944,"Bacillus firmus"
43012635,"clopidol"
40007226,"allantoin / camphor / phenol Topical Ointment"
44507464,"aniline"
45775375,"quinaprilat"
